CC;KTPS;NO HT;Remote New-Order;Remote Payment;Small Relations;Threads;Warehouses;abort_cnt;cycle_detect;deadlock_cnt;debug1;debug2;debug3;debug4;debug5;dl_detect_time;dl_wait_time;latency;run_time;time_abort;time_cleanup;time_index;time_man;time_query;time_ts_alloc;time_wait;txn_cnt
OCC;257.5245522986108;False;1.0;15.0;True;28;4;5205977;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000109;294.16594;221.83920600000002;177.773445;0.8079;67.967771;0.352222;0.7960229999999999;0.0;2705534
OCC;300.2467051811855;False;1.0;15.0;True;4;4;551;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3000000000000001e-05;5.307955000000001;0.014657;3.541837;0.192776;4.515681;0.009644;0.040026;0.0;398424
OCC;250.72336713517967;False;1.0;15.0;True;56;4;13023742;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000223;1123.936533;1011.97139;536.093696;1.267739;105.10110800000001;0.756022;1.675014;0.0;5032092
OCC;295.1606524012915;False;1.0;15.0;True;8;4;326784;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7000000000000002e-05;21.281319;6.751119999999999;13.678707999999999;0.326798;13.044780000000001;0.052228;0.139781;0.0;785176
WAIT DIE;483.02369625414474;False;1.0;15.0;True;112;4;105497650;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00023199999999999997;2517.71903;954.5854949999999;150.33701499999998;5.341247;396.709967;343.644502;1.272556;1099.6211560000002;10858196
WAIT DIE;373.1642863779243;False;1.0;15.0;True;168;4;216598616;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00045;7164.624273;2618.574032;371.41841600000004;8.171795;963.597008;719.8939280000001;2.082774;3493.2101789999997;15914178
WAIT DIE;1003.4187513446569;False;1.0;15.0;True;16;4;2220486;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6e-05;25.243427;5.7537709999999995;2.472107;0.652568;6.087045;12.635403;0.082677;2.759696;1583108
WAIT DIE;242.14540831769477;False;1.0;15.0;True;1;4;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;0.412975;0.0;0.11611700000000001;0.02756;0.261781;0.005357;0.002597;0.0;100000
WAIT DIE;295.1489149623064;False;1.0;15.0;True;224;4;352789899;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000759;16222.950183;5467.718787;724.123607;11.677963;1859.2982379999999;1155.383708;3.217968;8784.601791;21375831
WAIT DIE;199.96262755500737;False;1.0;15.0;True;280;4;587812163;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014;36842.705910000004;11530.362586;1405.004526;17.605893;3583.906628;2187.509464;5.367667;21569.491675999998;26311301
WAIT DIE;1144.2189178702824;False;1.0;15.0;True;28;4;6575652;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4e-05;67.799746;23.796851;4.6982099999999996;1.11771;11.166952;38.920633;0.159799;9.640938;2770634
WAIT DIE;672.6814505891791;False;1.0;15.0;True;4;4;156;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6e-06;2.3632880000000003;0.000889;0.623838;0.217473;1.583069;0.034203;0.022223;0.000337;397435
WAIT DIE;1265.622512204592;False;1.0;15.0;True;56;4;23890992;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.4e-05;244.970908;108.94991;12.213206;2.103097;27.692194;142.22935800000002;0.360066;48.35265;5536441
WAIT DIE;821.0817124024891;False;1.0;15.0;True;8;4;457861;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-05;7.685296000000001;0.270834;1.229483;0.373776;3.085108;2.4466650000000003;0.037464;0.53656;788782
DL DETECT;47.78657657123468;False;1.0;15.0;True;112;4;12095905;120606560;136136;0.0;0.0;0.0;0.0;0.0;11804.865051;0.0;0.002344;24967.279885;12866.003822;537.435553;40.156145;1028.092078;8.861523;0.0;10757.819228;10652686
DL DETECT;43.61133970334541;False;1.0;15.0;True;168;4;35324891;143918456;166264;0.0;0.0;0.0;0.0;0.0;30633.006551;0.0;0.0038520000000000004;56641.70009;38972.83888;1146.841956;55.543121;1617.74785;24.010555;0.0;15634.532935;14703693
DL DETECT;505.17723433499873;False;1.0;15.0;True;16;4;1815;16338743;12055;0.0;0.0;0.0;0.0;0.0;19.099906;0.0;3.2e-05;49.86562;0.158108;4.95268;0.918083;13.785156;0.07860199999999999;0.0;30.84791;1574436
DL DETECT;252.75439097565726;False;1.0;15.0;True;1;4;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;0.39564099999999996;0.0;0.107619;0.032538;0.25486;0.002691;0.0;0.0;100000
DL DETECT;12.59360567392865;False;1.0;15.0;True;224;4;123124819;206591159;83832;0.0;0.0;0.0;0.0;0.0;122615.80278299999;0.0;0.017787;188325.207999;171753.879834;2887.300406;50.644974;2726.506698;45.636247999999995;0.0;13596.537643000001;10587917
DL DETECT;2.2426198653345555;False;1.0;15.0;True;280;4;925178678;1304466285;81966;0.0;0.0;0.0;0.0;0.0;910380.78505;0.0;0.12485399999999999;1553515.5350459998;1530459.014826;14527.367723;71.864349;5195.565799;270.986276;0.0;17544.021048;12442660
DL DETECT;320.3506294411316;False;1.0;15.0;True;28;4;4054;34242925;33430;0.0;0.0;0.0;0.0;0.0;112.931463;0.0;8.7e-05;243.166346;0.8365229999999999;14.840079000000001;2.194486;40.617674;0.174777;0.0;188.479843;2782089
DL DETECT;661.2802341787244;False;1.0;15.0;True;4;4;0;1372;0;0.0;0.0;0.0;0.0;0.0;0.00044699999999999997;0.0;6e-06;2.402951;0.0;0.664937;0.21521700000000002;1.642754;0.007970999999999999;0.0;0.0007559999999999999;397256
DL DETECT;186.02028183650313;False;1.0;15.0;True;56;4;10898;74120979;91770;0.0;0.0;0.0;0.0;0.0;814.278459;0.0;0.000301;1677.850721;6.039139;51.553509000000005;6.596386999999999;139.74541100000002;0.42845200000000006;0.0;1486.736085;5573469
DL DETECT;754.1896223329733;False;1.0;15.0;True;8;4;418;4453331;1657;0.0;0.0;0.0;0.0;0.0;1.535701;0.0;1.1e-05;8.402428;0.016058000000000003;1.565835;0.421088;3.930888;0.022552000000000003;0.0;2.620818;792128
HSTORE;600.8653737685232;False;1.0;15.0;True;112;4;88;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018600000000000002;2086.007533;0.06909;0.0;14.351583999999999;29.136228999999997;0.21846300000000002;2.228266;2025.432802;11191158
HSTORE;451.0637483124563;False;1.0;15.0;True;168;4;246;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00037200000000000004;6240.594671;0.193697;0.0;27.471644;62.842482999999994;0.329896;3.5939360000000002;6120.515196;16755393
HSTORE;1444.1991707139093;False;1.0;15.0;True;16;4;121;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1e-05;17.683644;0.001152;0.0;1.0545010000000001;1.110207;0.031484;0.113541;13.779005999999999;1596169
HSTORE;695.1250877595423;False;1.0;15.0;True;1;4;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-06;0.143859;0.0;0.0;0.060185;0.016207;0.002738;0.00247;0.0;100000
HSTORE;369.36784786439415;False;1.0;15.0;True;224;4;130;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000606;13566.771219999999;0.127416;0.0;41.962663;119.229704;0.44128999999999996;5.523466;13363.501148000001;22371112
HSTORE;244.33213443239825;False;1.0;15.0;True;280;4;15;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001146;32073.569112;0.077319;0.0;78.212375;236.23915899999997;0.560808;13.189335999999999;31685.687113;27987870
HSTORE;1313.619943049605;False;1.0;15.0;True;28;4;13;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1e-05;59.628032;0.000656;0.0;1.893161;2.189222;0.054154999999999995;0.20416199999999998;52.513259999999995;2797449
HSTORE;1656.299404744524;False;1.0;15.0;True;4;4;2972;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-06;0.958916;0.002604;0.0;0.237602;0.13583499999999998;0.009242;0.026057999999999998;0.140693;397063
HSTORE;1112.165488674021;False;1.0;15.0;True;56;4;175;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5e-05;281.457473;0.043282999999999995;0.0;3.890419;5.396774;0.10832699999999999;0.42775100000000005;265.997337;5589773
HSTORE;1588.4571283923915;False;1.0;15.0;True;8;4;1577;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5e-06;3.9899949999999995;0.003684;0.0;0.49976000000000004;0.50062;0.016347;0.054451;2.1221240000000003;792242
MVCC;934.3536525486916;False;1.0;15.0;True;112;4;1206270;0;0;0.0;0.0;33170827062.0;39541727918.0;0.0;0.0;0.0;0.00011999999999999999;1306.9256300000002;129.977993;20.186602;7.813014;96.496091;0.296385;1.961527;1039.027418;10902953
MVCC;741.1681031416574;False;1.0;15.0;True;168;4;1661797;0;0;0.0;0.0;68435110564.0;72221351890.0;0.0;0.0;0.0;0.000227;3692.25015;342.528828;40.354348;12.931517999999999;186.30517;0.44223999999999997;3.476339;3093.0741780000003;16289155
MVCC;1593.848612095003;False;1.0;15.0;True;16;4;91272;0;0;0.0;0.0;2197874940.0;2506364052.0;0.0;0.0;0.0;1e-05;15.79611;0.920532;1.30623;0.9276719999999999;6.765092;0.046662;0.121618;4.721658000000001;1573538
MVCC;238.2762145534346;False;1.0;15.0;True;1;4;0;0;0;0.0;0.0;98633894.0;88678732.0;0.0;0.0;0.0;4e-06;0.419681;0.0;0.044391;0.040719;0.27706;0.0019489999999999998;0.0024920000000000003;0.0;100000
MVCC;660.924354128913;False;1.0;15.0;True;224;4;2238775;0;0;0.0;0.0;103356286240.0;112079997468.0;0.0;0.0;0.0;0.000339;7331.009889;689.285691;58.83749399999999;18.067792;282.54697200000004;0.621456;4.778698;6256.740738;21630549
MVCC;433.6295134387771;False;1.0;15.0;True;280;4;2790651;0;0;0.0;0.0;207566160898.0;207012280048.0;0.0;0.0;0.0;0.000646;17581.994776;1639.9828400000001;114.84827299999999;33.498748;545.589729;0.818923;8.889905;15209.115804;27228828
MVCC;1836.8225739759414;False;1.0;15.0;True;28;4;275483;0;0;0.0;0.0;3862344190.0;4727783094.0;0.0;0.0;0.0;1.4999999999999999e-05;41.98392;3.856959;2.611353;1.639966;11.887186999999999;0.088624;0.22659;20.168582999999998;2754179
MVCC;683.2775026131214;False;1.0;15.0;True;4;4;63;0;0;0.0;0.0;543079752.0;460887716.0;0.0;0.0;0.0;6e-06;2.298018;0.000604;0.25035;0.229881;1.467673;0.008354;0.019953;0.00044100000000000004;392546
MVCC;1752.7674474908858;False;1.0;15.0;True;56;4;691771;0;0;0.0;0.0;9829514178.0;9985246948.0;0.0;0.0;0.0;3.2e-05;176.714464;19.232289;6.012089;3.022613;26.700262;0.168484;0.474555;119.212861;5531060
MVCC;1119.7794239330738;False;1.0;15.0;True;8;4;14842;0;0;0.0;0.0;1011639956.0;1093807812.0;0.0;0.0;0.0;7.000000000000001e-06;5.5411269999999995;0.10576600000000001;0.559819;0.460621;3.117104;0.019112;0.051967;0.652699;775605
NO WAIT;302.80187871645836;False;1.0;15.0;True;112;4;313497730;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00037;3656.452558;3250.8816859999997;207.531147;4.089197;346.65949900000004;1299.6220050000002;0.0;0.0;9885542
NO WAIT;172.61429120178167;False;1.0;15.0;True;168;4;1020625227;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000973;14866.942280000001;13674.036155000002;685.882114;6.687638000000001;1071.92327;4734.931243999999;0.0;0.0;15275278
NO WAIT;977.9125323580704;False;1.0;15.0;True;16;4;2623381;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6e-05;24.345163;15.350963;2.116054;0.582796;5.068436;15.950083;0.0;0.0;1487965
NO WAIT;244.7608930835467;False;1.0;15.0;True;1;4;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;0.408562;0.0;0.12083499999999998;0.026983;0.262368;0.0019219999999999999;0.0;0.0;100000
NO WAIT;109.12888943275917;False;1.0;15.0;True;224;4;2100800821;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002053;41364.423513;38943.486608;1448.3915869999998;9.269492;2265.1030579999997;9204.29059;0.0;0.0;20152025
NO WAIT;62.46035971213171;False;1.0;15.0;True;280;4;4390562598;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004483;114204.501429;108738.66500699999;3370.239698;13.458388000000001;5190.099124;21812.117074;0.0;0.0;25475908
NO WAIT;1127.22821325796;False;1.0;15.0;True;28;4;7775837;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5e-05;66.679715;49.51903;3.8277989999999997;0.9466549999999999;8.897885;50.833065999999995;0.0;0.0;2684402
NO WAIT;675.9514639039803;False;1.0;15.0;True;4;4;395;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6e-06;2.341103;0.002384;0.634831;0.21472;1.600906;0.008136;0.0;0.0;395618
NO WAIT;1267.6653248693876;False;1.0;15.0;True;56;4;28712621;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.4e-05;240.720665;201.797643;8.554856;1.759309;18.826881;202.40894699999998;0.0;0.0;5449165
NO WAIT;802.2190105537629;False;1.0;15.0;True;8;4;573994;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-05;7.546786999999999;3.1190580000000003;1.138053;0.350252;2.785931;3.268469;0.0;0.0;756772
OCC;178.81510334875554;False;1.0;15.0;True;112;4;29917466;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006259999999999999;5883.429287;5605.824171;1982.343671;2.4075029999999997;263.04521800000003;1.437199;7.252178;0.0;9393268
OCC;155.92531955089643;False;1.0;15.0;True;168;4;54303801;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001077;15231.110065;14713.641477000001;4231.090328;3.619742;494.55960899999997;2.391429;15.391079999999999;0.0;14136403
OCC;273.6194689279904;False;1.0;15.0;True;16;4;1765482;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.7999999999999994e-05;91.31654300000001;52.911893000000006;57.803856999999994;0.490378;35.913509000000005;0.1508;0.359658;0.0;1561624
OCC;160.0750431802429;False;1.0;15.0;True;1;4;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6e-06;0.624707;0.0;0.364662;0.029191;0.49383599999999994;0.002226;0.005516;0.0;100000
OCC;140.58145775261508;False;1.0;15.0;True;224;4;71073219;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001593;25854.559841;25142.653324000003;7427.631221;4.193477;684.014593;2.938409;21.821797;0.0;16226213
OCC;110.76878320370434;False;1.0;15.0;True;280;4;98669634;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025280000000000003;50371.157998;49215.914706;12943.622317;5.312762;1116.3464179999999;3.950394;41.24018;0.0;19926971
OCC;258.84747646284393;False;1.0;15.0;True;28;4;5247192;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010800000000000001;295.00378;222.42650600000002;178.176284;0.825041;68.207417;0.355028;0.790204;0.0;2727178
OCC;300.670499297809;False;1.0;15.0;True;4;4;521;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3000000000000001e-05;5.288447;0.021828;3.533129;0.192031;4.486525;0.009772;0.043067;0.0;397520
OCC;251.36968288657926;False;1.0;15.0;True;56;4;13039976;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000223;1118.50233;1006.760064;534.227655;1.263356;104.89386;0.756632;1.6866349999999999;0.0;5020671
OCC;292.9186507784003;False;1.0;15.0;True;8;4;328547;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7000000000000002e-05;21.596985999999998;6.873481;13.804162;0.33671799999999996;13.203229;0.05342;0.141247;0.0;790770
WAIT DIE;484.98945200776853;False;1.0;15.0;True;112;4;101877513;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000231;2424.961968;917.983815;145.353905;5.152513;382.41057;331.696934;1.3161610000000001;1059.939016;10500723
WAIT DIE;381.339212475115;False;1.0;15.0;True;168;4;218069691;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00044100000000000004;7073.1666079999995;2565.992773;388.403237;8.056047999999999;994.126339;767.0419730000001;2.16825;3417.286854;16055213
WAIT DIE;1008.3749539395079;False;1.0;15.0;True;16;4;2213039;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6e-05;25.07572;5.691172;2.448941;0.647985;6.045234;12.561368;0.082763;2.743777;1580358
WAIT DIE;242.58008174948753;False;1.0;15.0;True;1;4;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;0.412235;0.0;0.11658199999999999;0.027686000000000002;0.26150100000000004;0.0053289999999999995;0.002577;0.0;100000
WAIT DIE;291.6118999992328;False;1.0;15.0;True;224;4;347496907;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000768;16173.163194;5452.7091390000005;723.674742;11.431293;1850.2686780000001;1133.602791;3.07282;8761.672481;21054852
WAIT DIE;198.11709117755368;False;1.0;15.0;True;280;4;579715949;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001413;37641.112918;11715.229353;1431.87128;17.594333;3639.397503;2092.887448;5.316371;22128.529007;26633385
WAIT DIE;1146.7988483118845;False;1.0;15.0;True;28;4;6576839;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4e-05;67.703399;23.739872000000002;4.679926999999999;1.115107;11.146168;38.915227;0.158414;9.605696;2772935
WAIT DIE;673.0483689919698;False;1.0;15.0;True;4;4;175;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6e-06;2.362588;0.0009429999999999999;0.62484;0.217633;1.585358;0.032043;0.020097999999999998;0.0002;397534
WAIT DIE;1263.9737562183113;False;1.0;15.0;True;56;4;23827786;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.4e-05;244.49403199999998;108.86636000000001;12.266580000000001;2.105296;27.828776;141.491555;0.351096;48.311756;5518465
WAIT DIE;824.606261634582;False;1.0;15.0;True;8;4;456610;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-05;7.6533690000000005;0.26374699999999995;1.2211610000000002;0.36991;3.0740279999999998;2.441786;0.037793;0.5316960000000001;788877
